Id,FechaLlegada,Recargo,CantidadDias,OFerta,Vigente
5229,25/11/2017,0.0,571,922,Y
5230,18/11/2016,0.0,902,987,N
5231,13/01/2015,0.0,286,5,Y
5232,28/12/2016,0.0,28,286,Y
5233,30/09/2014,0.0,376,747,Y
5234,26/07/2014,0.0,218,808,N
5235,06/08/2013,0.0,492,467,N
5236,14/08/2014,0.0,298,133,Y
5237,29/05/2013,0.0,222,635,Y
5238,25/03/2015,0.0,495,355,N
5239,18/04/2015,0.0,684,982,Y
5240,23/11/2015,0.0,507,801,Y
5241,29/06/2015,0.0,718,967,N
5242,14/06/2013,0.0,920,570,N
5243,25/10/2014,0.0,530,657,N
5244,24/12/2017,0.0,10,122,Y
5245,08/04/2017,0.0,656,498,Y
5246,19/02/2017,0.0,891,484,Y
5247,15/03/2015,0.0,320,127,Y
5248,02/04/2018,0.0,832,447,N
5249,19/03/2015,0.0,988,992,N
5250,29/04/2016,0.0,190,572,Y
5251,22/05/2014,0.0,901,14,Y
5252,07/10/2013,0.0,164,589,Y
5253,22/10/2017,0.0,803,88,N
5254,26/10/2014,0.0,770,268,Y
5255,21/08/2017,0.0,321,17,Y
5256,17/03/2014,0.0,310,224,N
5257,07/01/2015,0.0,307,594,N
5258,24/12/2017,0.0,204,95,Y
5259,10/11/2016,0.0,146,389,Y
5260,04/08/2016,0.0,44,505,Y
5261,28/07/2013,0.0,292,458,N
5262,16/08/2017,0.0,772,58,N
5263,17/05/2016,0.0,982,667,Y
5264,13/03/2014,0.0,629,586,N
5265,18/03/2014,0.0,830,332,N
5266,25/02/2018,0.0,870,654,Y
5267,07/01/2016,0.0,727,593,N
5268,16/06/2016,0.0,405,921,Y
5269,02/07/2017,0.0,302,272,Y
5270,27/03/2016,0.0,263,877,N
5271,23/01/2014,0.0,766,751,N
5272,01/09/2013,0.0,717,848,Y
5273,09/06/2014,0.0,920,391,Y
5274,01/03/2014,0.0,472,296,Y
5275,22/02/2014,0.0,138,213,N
5276,28/06/2013,0.0,901,620,N
5277,23/05/2015,0.0,605,684,N
5278,19/09/2015,0.0,731,280,Y
5279,21/01/2018,0.0,305,389,N
5280,28/06/2013,0.0,532,723,N
5281,11/12/2014,0.0,702,88,Y
5282,15/07/2016,0.0,918,439,Y
5283,12/05/2018,0.0,410,486,Y
5284,05/12/2013,0.0,183,760,N
5285,25/01/2014,0.0,367,583,Y
5286,11/10/2014,0.0,479,315,N
5287,31/08/2014,0.0,717,779,N
5288,17/01/2016,0.0,761,439,N
5289,16/07/2015,0.0,451,219,N
5290,14/08/2017,0.0,472,246,N
5291,01/02/2017,0.0,978,3,Y
5292,17/01/2016,0.0,742,774,N
5293,07/05/2017,0.0,554,181,N
5294,08/06/2016,0.0,375,941,N
5295,09/05/2017,0.0,561,886,N
5296,01/02/2018,0.0,452,426,N
5297,08/12/2014,0.0,927,339,Y
5298,08/06/2015,0.0,309,963,N
5299,15/07/2016,0.0,646,836,Y
5300,17/02/2017,0.0,111,738,N
5301,27/01/2017,0.0,69,544,Y
5302,10/08/2016,0.0,53,540,Y
5303,28/01/2014,0.0,375,60,N
5304,26/01/2014,0.0,370,901,N
5305,25/03/2017,0.0,269,404,Y
5306,13/07/2014,0.0,901,402,Y
5307,16/07/2013,0.0,323,64,N
5308,21/09/2017,0.0,638,773,N
5309,11/04/2017,0.0,152,476,Y
5310,19/07/2013,0.0,897,983,N
5311,22/03/2016,0.0,293,131,Y
5312,04/03/2014,0.0,88,161,Y
5313,12/02/2018,0.0,914,243,Y
5314,24/02/2014,0.0,514,929,N
5315,24/04/2017,0.0,497,21,Y
5316,27/09/2015,0.0,695,998,N
5317,22/02/2016,0.0,628,656,N
5318,05/11/2014,0.0,644,722,N
5319,24/02/2016,0.0,359,734,Y
5320,27/05/2015,0.0,373,464,Y
5321,09/10/2017,0.0,907,794,N
5322,24/06/2017,0.0,303,865,Y
5323,10/08/2016,0.0,161,324,Y
5324,04/03/2017,0.0,95,964,Y
5325,01/08/2015,0.0,899,996,Y
5326,08/08/2015,0.0,443,497,Y
5327,18/07/2013,0.0,110,737,N
5328,12/04/2015,0.0,242,475,N
5329,18/09/2013,0.0,931,826,N
5330,20/08/2014,0.0,494,555,Y
5331,18/04/2016,0.0,505,834,Y
5332,05/09/2015,0.0,670,204,N
5333,11/02/2015,0.0,149,11,Y
5334,01/01/2014,0.0,837,347,Y
5335,30/11/2013,0.0,735,761,N
5336,25/02/2018,0.0,816,52,Y
5337,20/01/2016,0.0,834,263,N
5338,07/02/2015,0.0,653,349,N
5339,17/06/2017,0.0,829,593,Y
5340,26/04/2016,0.0,803,104,N
5341,07/06/2014,0.0,655,653,N
5342,17/10/2016,0.0,96,633,N
5343,24/12/2015,0.0,417,958,N
5344,09/06/2013,0.0,319,6,N
5345,08/10/2014,0.0,397,989,Y
5346,28/06/2014,0.0,961,522,N
5347,22/08/2014,0.0,932,268,N
5348,24/02/2016,0.0,71,502,Y
5349,12/01/2017,0.0,850,121,Y
5350,23/05/2013,0.0,797,620,Y
5351,22/09/2014,0.0,902,799,Y
5352,15/04/2017,0.0,278,154,Y
5353,18/03/2018,0.0,3,994,N
5354,01/05/2015,0.0,196,189,N
5355,18/06/2013,0.0,257,633,N
5356,22/04/2016,0.0,323,211,N
5357,07/03/2016,0.0,577,395,Y
5358,07/01/2016,0.0,33,145,Y
5359,05/11/2015,0.0,715,575,N
5360,05/06/2015,0.0,914,627,N
5361,27/08/2013,0.0,680,170,N
5362,25/10/2015,0.0,704,218,N
5363,27/01/2017,0.0,88,785,Y
5364,09/05/2017,0.0,930,405,Y
5365,20/03/2015,0.0,99,741,N
5366,11/01/2015,0.0,482,808,Y
5367,15/08/2014,0.0,349,195,Y
5368,05/08/2017,0.0,115,988,Y
5369,02/01/2017,0.0,167,599,Y
5370,19/02/2018,0.0,152,840,Y
5371,03/01/2015,0.0,239,572,N
5372,28/05/2013,0.0,656,977,Y
5373,05/08/2016,0.0,468,48,Y
5374,16/03/2014,0.0,595,888,N
5375,14/07/2013,0.0,888,451,N
5376,05/09/2016,0.0,624,903,Y
5377,23/07/2015,0.0,121,364,N
5378,29/09/2016,0.0,638,989,Y
5379,29/10/2015,0.0,739,848,N
5380,17/04/2017,0.0,798,523,Y
5381,04/06/2014,0.0,908,633,N
5382,27/05/2013,0.0,529,450,Y
5383,31/08/2016,0.0,693,66,N
5384,03/07/2013,0.0,138,378,Y
5385,17/10/2017,0.0,951,945,N
5386,25/05/2015,0.0,693,509,Y
5387,13/06/2013,0.0,678,431,N
5388,14/07/2013,0.0,159,657,N
5389,02/09/2014,0.0,977,842,N
5390,11/04/2016,0.0,80,574,N
5391,04/12/2015,0.0,105,456,N
5392,13/06/2013,0.0,762,403,Y
5393,25/06/2017,0.0,471,844,Y
5394,25/11/2015,0.0,541,297,Y
5395,28/03/2018,0.0,682,571,N
5396,15/05/2015,0.0,497,445,Y
5397,12/09/2013,0.0,55,215,Y
5398,13/03/2015,0.0,444,382,N
5399,06/04/2015,0.0,580,470,N
5400,08/02/2018,0.0,946,204,Y
5401,26/06/2013,0.0,59,41,N
5402,28/10/2013,0.0,463,513,Y
5403,01/01/2016,0.0,630,30,Y
5404,15/04/2017,0.0,665,932,Y
5405,05/04/2014,0.0,928,928,N
5406,07/05/2014,0.0,319,124,Y
5407,14/03/2018,0.0,299,459,Y
5408,29/01/2014,0.0,585,770,N
5409,02/06/2013,0.0,675,867,N
5410,07/08/2013,0.0,81,855,Y
5411,14/10/2013,0.0,587,123,N
5412,11/04/2014,0.0,247,905,Y
5413,03/04/2014,0.0,890,870,Y
5414,27/03/2015,0.0,810,298,Y
5415,06/08/2014,0.0,606,518,N
5416,02/02/2017,0.0,789,420,Y
5417,18/11/2014,0.0,337,431,Y
5418,07/08/2016,0.0,67,834,N
5419,27/04/2014,0.0,255,905,Y
5420,01/07/2015,0.0,714,915,Y
5421,09/02/2018,0.0,741,391,N
5422,29/08/2013,0.0,399,438,Y
5423,25/09/2015,0.0,554,522,N
5424,20/11/2014,0.0,220,272,N
5425,05/02/2018,0.0,792,149,Y
5426,20/10/2016,0.0,652,174,Y
5427,18/10/2017,0.0,696,130,N
5428,15/08/2017,0.0,795,77,Y
5429,26/05/2015,0.0,671,493,Y
5430,24/12/2013,0.0,247,993,N
5431,20/03/2017,0.0,1,679,Y
5432,07/09/2017,0.0,203,931,Y
5433,26/02/2015,0.0,69,238,N
5434,17/08/2013,0.0,192,881,N
5435,09/04/2016,0.0,796,681,Y
5436,17/04/2018,0.0,543,384,Y
5437,24/07/2017,0.0,430,820,N
5438,30/07/2014,0.0,96,478,N
5439,07/09/2015,0.0,332,663,N
5440,13/10/2014,0.0,964,513,Y
5441,31/01/2018,0.0,282,437,N
5442,17/07/2017,0.0,746,740,Y
5443,19/03/2015,0.0,474,675,N
5444,31/12/2014,0.0,176,477,N
5445,19/08/2016,0.0,504,717,N
5446,11/04/2018,0.0,322,594,N
5447,24/08/2017,0.0,425,940,N
5448,19/12/2016,0.0,997,960,Y
5449,02/09/2014,0.0,214,647,Y
5450,10/10/2015,0.0,220,819,N
5451,12/10/2014,0.0,561,273,N
5452,28/01/2018,0.0,961,349,Y
5453,29/01/2016,0.0,115,820,N
5454,23/11/2017,0.0,80,601,Y
5455,30/12/2016,0.0,549,297,N
5456,23/04/2017,0.0,618,895,Y
5457,03/02/2015,0.0,334,634,N
5458,10/10/2015,0.0,94,996,Y
5459,17/07/2015,0.0,798,871,N
5460,01/12/2014,0.0,14,882,N
5461,12/12/2016,0.0,259,28,Y
5462,22/01/2016,0.0,267,315,N
5463,22/07/2013,0.0,709,894,N
5464,26/08/2017,0.0,645,639,N
5465,24/06/2015,0.0,771,204,N
5466,27/10/2017,0.0,389,319,N
5467,13/11/2013,0.0,86,837,Y
5468,27/02/2017,0.0,828,166,Y
5469,14/09/2015,0.0,522,84,N
5470,06/01/2015,0.0,363,598,N
5471,26/04/2017,0.0,658,209,Y
5472,08/05/2017,0.0,463,442,Y
5473,05/01/2015,0.0,969,25,Y
5474,10/12/2016,0.0,871,214,N
5475,06/09/2013,0.0,794,177,N
5476,08/07/2013,0.0,210,881,N
5477,07/06/2015,0.0,483,859,Y
5478,13/12/2013,0.0,64,887,Y
5479,11/04/2014,0.0,454,380,Y
5480,26/10/2014,0.0,701,329,N
5481,20/09/2014,0.0,135,589,N
5482,10/03/2016,0.0,521,356,Y
5483,09/06/2016,0.0,454,695,N
5484,07/06/2015,0.0,727,407,Y
5485,27/03/2016,0.0,374,580,Y
5486,14/06/2013,0.0,198,536,Y
5487,18/12/2013,0.0,982,365,Y
5488,29/01/2018,0.0,359,385,N
5489,31/05/2016,0.0,767,86,Y
5490,22/09/2017,0.0,368,753,Y
5491,13/10/2013,0.0,369,369,N
5492,07/06/2014,0.0,466,660,Y
5493,06/09/2016,0.0,659,591,Y
5494,12/06/2013,0.0,26,29,N
5495,15/07/2017,0.0,718,623,N
5496,20/08/2017,0.0,973,697,N
5497,11/06/2017,0.0,415,558,Y
5498,02/05/2016,0.0,165,861,Y
5499,24/02/2015,0.0,744,250,Y
5500,27/08/2017,0.0,113,508,N
5501,09/05/2017,0.0,269,179,N
5502,21/07/2015,0.0,247,52,Y
5503,16/06/2015,0.0,680,633,Y
5504,14/05/2017,0.0,740,958,Y
5505,08/06/2016,0.0,241,151,N
5506,18/11/2013,0.0,848,722,Y
5507,09/02/2015,0.0,381,94,Y
5508,17/10/2013,0.0,488,748,N
5509,20/01/2017,0.0,638,381,N
5510,03/12/2017,0.0,449,140,N
5511,29/10/2017,0.0,323,575,Y
5512,04/02/2016,0.0,461,775,Y
5513,15/04/2015,0.0,709,841,Y
5514,30/07/2014,0.0,7,802,N
5515,20/11/2016,0.0,105,433,N
5516,31/08/2017,0.0,711,28,Y
5517,15/04/2017,0.0,675,450,Y
5518,04/04/2015,0.0,127,277,N
5519,04/04/2015,0.0,428,378,N
5520,03/04/2016,0.0,446,100,Y
5521,06/02/2018,0.0,327,138,N
5522,12/02/2016,0.0,568,748,N
5523,23/10/2016,0.0,273,877,N
5524,16/02/2018,0.0,709,869,Y
5525,22/02/2018,0.0,304,717,N
5526,08/08/2017,0.0,219,42,Y
5527,12/12/2014,0.0,570,876,Y
5528,12/02/2016,0.0,554,614,Y
5529,06/05/2014,0.0,994,360,Y
5530,02/06/2015,0.0,518,128,N
5531,17/09/2017,0.0,236,327,N
5532,29/06/2013,0.0,377,345,Y
5533,22/10/2013,0.0,744,61,N
5534,28/07/2015,0.0,228,922,N
5535,01/11/2017,0.0,781,192,Y
5536,22/05/2014,0.0,215,805,Y
5537,12/01/2016,0.0,397,590,Y
5538,07/02/2015,0.0,18,352,N
5539,10/06/2015,0.0,645,102,Y
5540,13/04/2015,0.0,578,55,N
5541,23/04/2015,0.0,878,107,Y
5542,29/07/2016,0.0,956,772,N
5543,10/04/2016,0.0,903,711,Y
5544,20/01/2017,0.0,516,327,Y
5545,07/03/2016,0.0,200,891,N
5546,18/10/2015,0.0,539,489,Y
5547,29/11/2017,0.0,588,484,N
5548,06/10/2013,0.0,532,538,N
5549,18/10/2014,0.0,898,745,Y
5550,06/09/2016,0.0,903,242,Y
5551,21/02/2015,0.0,520,490,Y
5552,31/07/2016,0.0,946,26,Y
5553,01/04/2014,0.0,924,625,N
5554,16/02/2017,0.0,808,810,Y
5555,07/06/2015,0.0,712,514,Y
5556,30/01/2017,0.0,798,530,N
5557,16/01/2014,0.0,165,15,Y
5558,19/07/2015,0.0,400,710,N
5559,11/02/2016,0.0,783,565,Y
5560,19/09/2015,0.0,527,274,N
5561,12/09/2017,0.0,505,207,Y
5562,14/12/2017,0.0,125,564,N
5563,20/11/2014,0.0,606,908,Y
5564,01/06/2013,0.0,750,311,Y
5565,07/07/2016,0.0,387,320,N
5566,23/06/2013,0.0,998,699,N
5567,25/08/2016,0.0,920,917,Y
5568,18/09/2016,0.0,758,52,N
5569,23/09/2015,0.0,108,987,Y
5570,30/09/2013,0.0,704,115,N
5571,25/11/2014,0.0,998,919,N
5572,12/01/2018,0.0,849,227,Y
5573,06/07/2014,0.0,623,549,Y
5574,07/07/2015,0.0,476,271,N
5575,30/06/2015,0.0,590,905,Y
5576,29/01/2018,0.0,72,952,N
5577,10/11/2014,0.0,462,405,Y
5578,01/06/2014,0.0,644,151,N
5579,25/03/2017,0.0,105,823,N
5580,11/02/2017,0.0,280,79,N
5581,04/12/2014,0.0,149,553,N
5582,14/04/2014,0.0,945,352,N
5583,02/07/2015,0.0,865,853,N
5584,23/01/2014,0.0,704,606,Y
5585,12/02/2015,0.0,409,583,N
5586,25/02/2014,0.0,255,1000,Y
5587,03/10/2013,0.0,355,546,N
5588,17/01/2017,0.0,223,941,Y
5589,06/02/2017,0.0,611,288,N
5590,24/05/2013,0.0,663,448,Y
5591,02/06/2016,0.0,616,430,Y
5592,30/03/2015,0.0,651,649,Y
5593,09/10/2017,0.0,608,230,N
5594,12/03/2018,0.0,674,307,Y
5595,10/10/2016,0.0,960,117,N
5596,09/01/2016,0.0,401,287,N
5597,14/06/2014,0.0,171,886,N
5598,17/03/2014,0.0,709,973,N
5599,15/12/2017,0.0,116,126,N
5600,27/11/2014,0.0,531,267,Y
5601,15/02/2015,0.0,110,909,N
5602,06/12/2015,0.0,902,719,Y
5603,12/10/2014,0.0,530,302,Y
5604,17/06/2014,0.0,723,713,Y
5605,19/03/2018,0.0,205,861,Y
5606,17/07/2013,0.0,850,686,N
5607,23/06/2017,0.0,756,394,N
5608,28/04/2016,0.0,924,602,Y
5609,13/03/2016,0.0,604,417,N
5610,25/11/2015,0.0,868,65,N
5611,19/09/2014,0.0,200,373,Y
5612,26/07/2014,0.0,874,481,Y
5613,15/01/2018,0.0,688,404,N
5614,21/11/2016,0.0,297,692,Y
5615,18/08/2017,0.0,245,524,Y
5616,25/03/2014,0.0,87,197,Y
5617,19/08/2017,0.0,482,722,N
5618,22/01/2017,0.0,36,739,Y
5619,19/11/2016,0.0,350,756,N
5620,10/04/2014,0.0,857,864,N
5621,25/02/2018,0.0,984,449,Y
5622,12/09/2013,0.0,562,543,N
5623,11/01/2018,0.0,405,878,Y
5624,03/06/2016,0.0,365,558,Y
5625,25/12/2015,0.0,820,689,Y
5626,21/12/2015,0.0,615,699,Y
5627,02/08/2013,0.0,567,428,N
5628,18/05/2015,0.0,690,746,Y
5629,15/06/2014,0.0,862,637,Y
5630,29/10/2014,0.0,46,928,N
5631,05/12/2015,0.0,347,77,Y
5632,03/03/2014,0.0,544,783,N
5633,26/07/2016,0.0,538,972,Y
5634,20/06/2015,0.0,962,532,N
5635,15/07/2016,0.0,146,162,N
5636,18/02/2014,0.0,613,277,N
5637,27/07/2015,0.0,215,982,N
5638,09/04/2015,0.0,986,38,Y
5639,30/09/2015,0.0,759,275,N
5640,07/06/2017,0.0,179,774,Y
5641,22/10/2013,0.0,230,307,N
5642,27/02/2018,0.0,547,931,Y
5643,26/03/2018,0.0,457,77,N
5644,18/03/2017,0.0,583,730,Y
5645,13/02/2017,0.0,586,914,N
5646,27/10/2014,0.0,916,532,N
5647,05/12/2014,0.0,503,88,N
5648,20/07/2013,0.0,869,629,Y
5649,05/12/2017,0.0,911,968,N
5650,24/08/2016,0.0,22,337,Y
5651,23/08/2014,0.0,220,199,N
5652,01/03/2015,0.0,607,904,Y
5653,28/12/2016,0.0,511,795,Y
5654,24/08/2015,0.0,65,87,N
5655,19/11/2013,0.0,533,938,Y
5656,20/04/2017,0.0,932,771,Y
5657,16/12/2017,0.0,401,315,N
5658,09/01/2016,0.0,85,814,Y
5659,11/08/2013,0.0,666,229,Y
5660,10/03/2015,0.0,244,850,Y
5661,07/09/2016,0.0,60,205,N
5662,22/06/2015,0.0,506,887,N
5663,12/10/2014,0.0,853,799,N
5664,15/06/2014,0.0,643,551,N
5665,07/02/2015,0.0,214,780,N
5666,24/08/2016,0.0,235,487,Y
5667,12/09/2017,0.0,367,658,N
5668,17/07/2016,0.0,88,440,Y
5669,18/04/2016,0.0,581,896,N
5670,23/08/2014,0.0,108,353,N
5671,29/08/2015,0.0,640,456,N
5672,26/07/2014,0.0,821,334,Y
5673,08/11/2014,0.0,247,742,Y
5674,08/05/2015,0.0,218,203,N
5675,29/01/2014,0.0,318,488,Y
5676,20/01/2014,0.0,837,858,Y
5677,11/10/2013,0.0,283,233,Y
5678,04/09/2014,0.0,70,671,Y
5679,01/02/2015,0.0,697,793,N
5680,05/10/2016,0.0,537,333,Y
5681,28/06/2014,0.0,193,7,N
5682,10/09/2017,0.0,142,314,Y
5683,24/08/2016,0.0,112,261,Y
5684,29/04/2016,0.0,86,23,Y
5685,17/07/2017,0.0,457,156,Y
5686,13/03/2015,0.0,268,281,N
5687,30/11/2013,0.0,872,237,N
5688,07/11/2014,0.0,997,225,N
5689,13/01/2017,0.0,268,964,Y
5690,12/07/2016,0.0,243,930,Y
5691,06/07/2013,0.0,854,90,N
5692,22/08/2016,0.0,447,469,Y
5693,17/04/2017,0.0,688,70,Y
5694,02/04/2016,0.0,177,877,N
5695,13/08/2015,0.0,716,882,N
5696,30/07/2013,0.0,745,269,Y
5697,29/04/2018,0.0,211,285,Y
5698,12/09/2016,0.0,460,868,Y
5699,04/04/2014,0.0,346,740,Y
5700,15/04/2016,0.0,825,44,Y
5701,27/12/2013,0.0,10,15,Y
5702,12/12/2013,0.0,767,339,N
5703,18/11/2016,0.0,29,258,Y
5704,22/10/2014,0.0,683,328,N
5705,01/03/2016,0.0,19,135,Y
5706,26/03/2016,0.0,309,132,Y
5707,23/04/2016,0.0,176,994,Y
5708,02/03/2017,0.0,2,503,N
5709,09/11/2017,0.0,865,750,Y
5710,11/05/2014,0.0,967,313,N
5711,22/07/2014,0.0,263,874,Y
5712,23/04/2015,0.0,912,724,N
5713,28/03/2018,0.0,916,642,N
5714,09/08/2014,0.0,754,474,Y
5715,22/12/2014,0.0,134,683,Y
5716,19/06/2013,0.0,939,883,N
5717,01/01/2016,0.0,422,385,N
5718,21/11/2014,0.0,113,50,N
5719,21/02/2017,0.0,707,684,Y
5720,08/10/2015,0.0,608,296,N
5721,03/09/2014,0.0,859,804,N
5722,18/01/2018,0.0,327,143,Y
5723,07/07/2013,0.0,302,117,N
5724,03/10/2013,0.0,87,883,Y
5725,31/12/2015,0.0,468,983,Y
5726,20/06/2017,0.0,14,888,N
5727,07/07/2013,0.0,379,471,Y
5728,14/06/2013,0.0,937,842,N
5729,23/03/2015,0.0,592,193,Y
5730,12/12/2014,0.0,772,767,Y
5731,04/06/2014,0.0,870,615,N
5732,21/07/2016,0.0,17,955,Y
5733,30/10/2017,0.0,240,215,N
5734,16/02/2018,0.0,803,650,N
5735,13/03/2016,0.0,372,885,N
5736,21/02/2014,0.0,320,281,Y
5737,04/02/2018,0.0,771,74,Y
5738,30/04/2016,0.0,390,718,N
5739,18/11/2017,0.0,652,806,N
5740,25/01/2014,0.0,814,37,Y
5741,01/05/2016,0.0,58,763,Y
5742,03/07/2016,0.0,411,358,Y
5743,11/06/2013,0.0,333,239,Y
5744,01/07/2015,0.0,810,301,Y
5745,03/02/2018,0.0,997,185,Y
5746,13/07/2014,0.0,301,54,Y
5747,19/07/2017,0.0,342,550,N
5748,28/05/2017,0.0,77,392,N
5749,08/10/2013,0.0,66,936,Y
5750,19/03/2014,0.0,921,820,N
5751,04/10/2013,0.0,776,825,N
5752,04/04/2016,0.0,284,537,Y
5753,02/05/2018,0.0,884,368,N
5754,31/07/2016,0.0,551,921,N
5755,17/09/2017,0.0,611,880,Y
5756,09/03/2017,0.0,369,594,Y
5757,07/01/2018,0.0,887,372,Y
5758,27/10/2013,0.0,768,725,Y
5759,24/12/2017,0.0,385,128,Y
5760,08/10/2017,0.0,725,828,Y
5761,21/04/2018,0.0,925,303,Y
5762,18/04/2018,0.0,841,98,N
5763,21/08/2017,0.0,365,902,Y
5764,07/01/2014,0.0,405,219,N
5765,03/01/2018,0.0,426,599,N
5766,28/02/2016,0.0,474,808,Y
5767,19/07/2015,0.0,694,974,Y
5768,21/02/2018,0.0,353,586,N
5769,12/07/2013,0.0,373,875,N
5770,03/06/2013,0.0,397,462,N
5771,22/04/2016,0.0,410,832,N
5772,19/03/2017,0.0,469,102,Y
5773,04/08/2017,0.0,206,301,Y
5774,05/10/2017,0.0,54,939,N
5775,31/05/2013,0.0,939,462,Y
5776,09/08/2013,0.0,324,90,Y
5777,17/08/2017,0.0,249,664,Y
5778,09/11/2013,0.0,577,666,N
5779,18/04/2014,0.0,797,16,N
5780,04/01/2018,0.0,970,294,N
5781,18/10/2017,0.0,88,463,Y
5782,05/08/2014,0.0,627,164,N
5783,05/08/2015,0.0,519,39,Y
5784,02/12/2016,0.0,739,691,Y
5785,21/09/2016,0.0,115,464,N
5786,05/02/2016,0.0,774,90,Y
5787,10/11/2017,0.0,684,476,N
5788,06/08/2013,0.0,308,88,Y
5789,09/10/2016,0.0,506,678,Y
5790,20/07/2013,0.0,412,182,N
5791,23/12/2015,0.0,728,618,N
5792,12/01/2016,0.0,35,701,N
5793,05/11/2017,0.0,230,195,Y
5794,05/11/2015,0.0,644,175,Y
5795,22/09/2015,0.0,194,775,Y
5796,31/08/2017,0.0,368,423,N
5797,01/05/2016,0.0,490,599,N
5798,24/04/2017,0.0,361,203,Y
5799,16/07/2014,0.0,15,689,N
5800,10/02/2018,0.0,161,451,Y
5801,21/08/2016,0.0,984,867,N
5802,09/11/2017,0.0,458,466,N
5803,25/02/2014,0.0,881,606,Y
5804,01/06/2015,0.0,905,14,N
5805,21/08/2015,0.0,761,67,Y
5806,07/03/2016,0.0,900,461,Y
5807,17/06/2015,0.0,676,213,N
5808,03/03/2015,0.0,182,165,Y
5809,16/10/2016,0.0,599,478,N
5810,22/04/2014,0.0,84,913,N
5811,16/02/2018,0.0,427,255,Y
5812,03/08/2014,0.0,944,355,N
5813,03/03/2018,0.0,795,62,Y
5814,27/01/2017,0.0,756,122,Y
5815,18/09/2017,0.0,409,866,Y
5816,28/02/2014,0.0,768,457,Y
5817,11/07/2016,0.0,190,65,Y
5818,21/01/2014,0.0,922,293,Y
5819,06/06/2013,0.0,509,904,Y
5820,26/07/2015,0.0,727,851,Y
5821,16/02/2018,0.0,571,444,Y
5822,24/08/2013,0.0,687,510,N
5823,11/07/2016,0.0,167,271,Y
5824,08/06/2014,0.0,908,485,N
5825,05/11/2014,0.0,684,549,N
5826,10/12/2016,0.0,475,873,N
5827,27/03/2015,0.0,477,857,N
5828,21/02/2014,0.0,29,588,N
5829,16/02/2015,0.0,568,876,N
5830,11/10/2016,0.0,775,307,Y
5831,29/05/2015,0.0,451,15,Y
5832,17/11/2013,0.0,850,448,N
5833,30/05/2015,0.0,262,488,Y
5834,13/04/2018,0.0,904,1,N
5835,21/12/2013,0.0,423,940,N
5836,05/06/2017,0.0,882,778,N
5837,05/07/2017,0.0,164,731,N
5838,05/09/2015,0.0,60,766,Y
5839,16/08/2017,0.0,90,888,Y
5840,28/06/2015,0.0,600,244,Y
5841,29/09/2016,0.0,127,769,N
5842,29/04/2016,0.0,920,29,N
5843,19/01/2017,0.0,514,424,N
5844,25/09/2015,0.0,502,397,Y
5845,27/02/2016,0.0,968,332,N
5846,25/07/2013,0.0,731,571,Y
5847,06/08/2015,0.0,689,557,N
5848,14/11/2015,0.0,204,286,Y
5849,21/08/2016,0.0,211,215,N
5850,04/01/2018,0.0,967,142,Y
5851,03/08/2015,0.0,31,119,Y
5852,13/05/2017,0.0,327,931,N
5853,28/04/2015,0.0,219,957,Y
5854,31/07/2013,0.0,783,526,N
5855,17/02/2014,0.0,578,68,N
5856,05/11/2014,0.0,70,569,Y
5857,30/06/2016,0.0,464,122,Y
5858,18/09/2017,0.0,203,215,Y
5859,09/02/2017,0.0,762,5,N
5860,02/06/2015,0.0,468,865,Y
5861,07/04/2018,0.0,230,32,Y
5862,01/01/2014,0.0,621,575,Y
5863,20/03/2015,0.0,579,448,Y
5864,07/06/2016,0.0,921,901,Y
5865,18/03/2015,0.0,703,274,N
5866,15/02/2015,0.0,465,360,Y
5867,23/07/2016,0.0,938,504,Y
5868,13/11/2013,0.0,756,84,Y
5869,14/01/2016,0.0,302,332,Y
5870,12/07/2014,0.0,95,657,Y
5871,06/04/2016,0.0,328,416,N
5872,12/03/2018,0.0,461,829,Y
5873,09/02/2017,0.0,765,591,Y
5874,27/02/2015,0.0,909,141,N
5875,07/11/2015,0.0,682,245,N
5876,30/12/2013,0.0,401,775,Y
5877,12/04/2015,0.0,868,295,Y
5878,01/09/2016,0.0,45,590,Y
5879,08/05/2014,0.0,160,784,N
5880,21/02/2016,0.0,171,319,N
5881,14/03/2016,0.0,587,922,Y
5882,18/02/2017,0.0,569,595,N
5883,30/07/2014,0.0,552,11,N
5884,19/12/2016,0.0,863,758,Y
5885,21/06/2017,0.0,573,155,N
5886,04/10/2014,0.0,553,709,N
5887,04/08/2013,0.0,639,219,N
5888,01/02/2016,0.0,937,343,Y
5889,30/10/2014,0.0,592,787,Y
5890,29/10/2015,0.0,402,818,Y
5891,20/02/2015,0.0,213,431,Y
5892,22/03/2015,0.0,25,514,N
5893,24/12/2015,0.0,842,706,Y
5894,30/12/2014,0.0,60,309,Y
5895,21/07/2016,0.0,975,48,N
5896,09/11/2015,0.0,759,179,N
5897,26/04/2015,0.0,619,567,N
5898,30/09/2016,0.0,563,642,Y
5899,27/04/2018,0.0,438,402,Y
5900,25/11/2016,0.0,64,630,N
5901,08/07/2014,0.0,239,602,N
5902,19/02/2014,0.0,860,97,N
5903,25/12/2014,0.0,681,673,Y
5904,05/01/2015,0.0,164,658,N
5905,19/01/2017,0.0,996,577,Y
5906,03/03/2014,0.0,573,566,Y
5907,20/04/2017,0.0,294,457,Y
5908,09/10/2014,0.0,123,225,N
